,Id,Target
26324,d8e3c734-bbc4-11e8-b2bc-ac1f6b6435d0,6
26325,d8e42ce2-bbb5-11e8-b2ba-ac1f6b6435d0,7 0
26326,d8e7e910-bbc2-11e8-b2bc-ac1f6b6435d0,12 26 5 0
26327,d8e95c3a-bbc9-11e8-b2bc-ac1f6b6435d0,11
26328,d8e9635e-bbbc-11e8-b2ba-ac1f6b6435d0,2 0
26329,d8f50874-bbaf-11e8-b2ba-ac1f6b6435d0,16 14 17
26330,d8f58080-bbc1-11e8-b2bb-ac1f6b6435d0,25 2 0
26331,d8f72c58-bbb4-11e8-b2ba-ac1f6b6435d0,25 21
26332,d8f777e2-bb9d-11e8-b2b9-ac1f6b6435d0,4
26333,d8fa5f84-bbc0-11e8-b2bb-ac1f6b6435d0,25
26334,d8fc684e-bbbe-11e8-b2ba-ac1f6b6435d0,4
26335,d8fcdb26-bbb4-11e8-b2ba-ac1f6b6435d0,25 0
26336,d8ff1b32-bba7-11e8-b2ba-ac1f6b6435d0,7
26337,d8ffd5c0-bb9a-11e8-b2b9-ac1f6b6435d0,25 18
26338,d90113c0-bbab-11e8-b2ba-ac1f6b6435d0,4
26339,d9045d20-bbb8-11e8-b2ba-ac1f6b6435d0,12
26340,d905862e-bb99-11e8-b2b9-ac1f6b6435d0,6
26341,d9079b9e-bbb7-11e8-b2ba-ac1f6b6435d0,7 3
26342,d9087220-bbc7-11e8-b2bc-ac1f6b6435d0,0
26343,d90b6718-bbaa-11e8-b2ba-ac1f6b6435d0,12 21
26344,d90be754-bbbb-11e8-b2ba-ac1f6b6435d0,3
26345,d90c2a1e-bba4-11e8-b2ba-ac1f6b6435d0,25
26346,d90c47a0-bbaa-11e8-b2ba-ac1f6b6435d0,7 0
26347,d90d67ec-bbbf-11e8-b2bb-ac1f6b6435d0,7 0
26348,d90f3708-bbbe-11e8-b2ba-ac1f6b6435d0,18
26349,d91232a0-bbbe-11e8-b2ba-ac1f6b6435d0,25 0
26350,d9142022-bbc0-11e8-b2bb-ac1f6b6435d0,4
26351,d914da3a-bbbb-11e8-b2ba-ac1f6b6435d0,7
26352,d915f7ac-bbc1-11e8-b2bb-ac1f6b6435d0,2 0
26353,d9176a80-bbab-11e8-b2ba-ac1f6b6435d0,23
26354,d91bce78-bba5-11e8-b2ba-ac1f6b6435d0,14 0
26355,d91cea08-bb9e-11e8-b2b9-ac1f6b6435d0,25 23
26356,d91d7012-bba4-11e8-b2ba-ac1f6b6435d0,5
26357,d9225ca2-bbc8-11e8-b2bc-ac1f6b6435d0,11 0
26358,d92354c2-bb9b-11e8-b2b9-ac1f6b6435d0,0 21
26359,d9249b66-bb9b-11e8-b2b9-ac1f6b6435d0,25 23
26360,d92537b8-bbca-11e8-b2bc-ac1f6b6435d0,11
26361,d9262f9e-bbaf-11e8-b2ba-ac1f6b6435d0,2 0
26362,d929e018-bbb8-11e8-b2ba-ac1f6b6435d0,23
26363,d929ea2a-bbba-11e8-b2ba-ac1f6b6435d0,0
26364,d92bdf48-bbaa-11e8-b2ba-ac1f6b6435d0,1 0 21
26365,d92d8f28-bbc3-11e8-b2bc-ac1f6b6435d0,2
26366,d930ed06-bba2-11e8-b2b9-ac1f6b6435d0,23
26367,d9328ab6-bb99-11e8-b2b9-ac1f6b6435d0,25 0
26368,d932c116-bba8-11e8-b2ba-ac1f6b6435d0,26
26369,d9350d82-bba2-11e8-b2b9-ac1f6b6435d0,2
26370,d9362dc0-bbb6-11e8-b2ba-ac1f6b6435d0,13
26371,d93905d4-bbc7-11e8-b2bc-ac1f6b6435d0,7
26372,d93e0356-bbc0-11e8-b2bb-ac1f6b6435d0,19
26373,d94081c0-bb99-11e8-b2b9-ac1f6b6435d0,21
26374,d94240e4-bbaf-11e8-b2ba-ac1f6b6435d0,2 0
26375,d943d734-bba9-11e8-b2ba-ac1f6b6435d0,7
26376,d94577ca-bba3-11e8-b2b9-ac1f6b6435d0,7
26377,d945a11c-bba5-11e8-b2ba-ac1f6b6435d0,5
26378,d94797aa-bbbf-11e8-b2bb-ac1f6b6435d0,23 4
26379,d94c942c-bbbe-11e8-b2ba-ac1f6b6435d0,11
26380,d94e2a2e-bbc5-11e8-b2bc-ac1f6b6435d0,23 0
26381,d95044f8-bbc0-11e8-b2bb-ac1f6b6435d0,7 0
26382,d9532216-bb9f-11e8-b2b9-ac1f6b6435d0,18 17 21
26383,d957eba6-bbaa-11e8-b2ba-ac1f6b6435d0,22 25 0
26384,d9632564-bbb6-11e8-b2ba-ac1f6b6435d0,4
26385,d964ea34-bbca-11e8-b2bc-ac1f6b6435d0,0
26386,d966d34c-bba4-11e8-b2ba-ac1f6b6435d0,25 4
26387,d96704e2-bbb4-11e8-b2ba-ac1f6b6435d0,0
26388,d967ea76-bba8-11e8-b2ba-ac1f6b6435d0,25 0
26389,d96903b8-bba1-11e8-b2b9-ac1f6b6435d0,25
26390,d96b8bee-bbbd-11e8-b2ba-ac1f6b6435d0,0
26391,d9702f74-bb99-11e8-b2b9-ac1f6b6435d0,16 23 0
26392,d973c9da-bb9a-11e8-b2b9-ac1f6b6435d0,11 0
26393,d9769126-bbca-11e8-b2bc-ac1f6b6435d0,25 0 21
26394,d978391e-bba1-11e8-b2b9-ac1f6b6435d0,3
26395,d979443e-bbb1-11e8-b2ba-ac1f6b6435d0,16 25 0
26396,d979ed7c-bbba-11e8-b2ba-ac1f6b6435d0,0
26397,d97a2db6-bbc7-11e8-b2bc-ac1f6b6435d0,0
26398,d97a3cdc-bbb5-11e8-b2ba-ac1f6b6435d0,7
26399,d97d0756-bb9b-11e8-b2b9-ac1f6b6435d0,22
26400,d97e3d54-bbc0-11e8-b2bb-ac1f6b6435d0,23 0
26401,d97e6396-bb9e-11e8-b2b9-ac1f6b6435d0,21
26402,d980556a-bbc2-11e8-b2bc-ac1f6b6435d0,19 0 21
26403,d98123f0-bbbd-11e8-b2ba-ac1f6b6435d0,0 21
26404,d981e09a-bbc9-11e8-b2bc-ac1f6b6435d0,5
26405,d984f4d0-bbbd-11e8-b2ba-ac1f6b6435d0,2 0
26406,d98bc3e8-bbb6-11e8-b2ba-ac1f6b6435d0,7
26407,d98cff64-bba3-11e8-b2b9-ac1f6b6435d0,25 0
26408,d98d4f0e-bbbd-11e8-b2ba-ac1f6b6435d0,23 0
26409,d98dc810-bb9c-11e8-b2b9-ac1f6b6435d0,0 21
26410,d98f6a9c-bba3-11e8-b2b9-ac1f6b6435d0,19 25 0
26411,d9906c0e-bbac-11e8-b2ba-ac1f6b6435d0,25 4
26412,d9913674-bbc1-11e8-b2bb-ac1f6b6435d0,25 0
26413,d9925c36-bba6-11e8-b2ba-ac1f6b6435d0,25 0 21
26414,d992b1c2-bbc9-11e8-b2bc-ac1f6b6435d0,25 18
26415,d992deda-bbb6-11e8-b2ba-ac1f6b6435d0,25 21
26416,d9931648-bba7-11e8-b2ba-ac1f6b6435d0,6
26417,d9942bb2-bb9a-11e8-b2b9-ac1f6b6435d0,5 0
26418,d994a22a-bbb5-11e8-b2ba-ac1f6b6435d0,25 0
26419,d995f6e6-bba8-11e8-b2ba-ac1f6b6435d0,25
26420,d9968d92-bbba-11e8-b2ba-ac1f6b6435d0,22 0
26421,d9993bea-bbb1-11e8-b2ba-ac1f6b6435d0,3
26422,d9995bb2-bbbf-11e8-b2bb-ac1f6b6435d0,25 0
26423,d999620c-bb9b-11e8-b2b9-ac1f6b6435d0,20 0
26424,d99a7f80-bbbd-11e8-b2ba-ac1f6b6435d0,23
26425,d99bb01e-bbc0-11e8-b2bb-ac1f6b6435d0,24
26426,d99c652c-bbb1-11e8-b2ba-ac1f6b6435d0,5 0
26427,d99feae2-bbae-11e8-b2ba-ac1f6b6435d0,2
26428,d9a4a61c-bbb9-11e8-b2ba-ac1f6b6435d0,25 0
26429,d9a856ae-bbbe-11e8-b2ba-ac1f6b6435d0,22 0
26430,d9ab4ffe-bbae-11e8-b2ba-ac1f6b6435d0,25
26431,d9ad48e0-bb9f-11e8-b2b9-ac1f6b6435d0,23 0
26432,d9ad9f5c-bb9f-11e8-b2b9-ac1f6b6435d0,11 0
26433,d9b33a58-bbbc-11e8-b2ba-ac1f6b6435d0,25
26434,d9b6de3a-bba1-11e8-b2b9-ac1f6b6435d0,23
26435,d9bd40ca-bba8-11e8-b2ba-ac1f6b6435d0,22 0
26436,d9c323be-bbb7-11e8-b2ba-ac1f6b6435d0,4 21
26437,d9c397ac-bbc8-11e8-b2bc-ac1f6b6435d0,2
26438,d9c579a0-bb9b-11e8-b2b9-ac1f6b6435d0,0
26439,d9c8ff0c-bbb5-11e8-b2ba-ac1f6b6435d0,9 10
26440,d9cb2a46-bbbc-11e8-b2ba-ac1f6b6435d0,26
26441,d9cfbd8c-bbca-11e8-b2bc-ac1f6b6435d0,25 0
26442,d9d08cbe-bbaf-11e8-b2ba-ac1f6b6435d0,25 0
26443,d9d19a24-bba9-11e8-b2ba-ac1f6b6435d0,23
26444,d9d3cfb2-bba7-11e8-b2ba-ac1f6b6435d0,6
26445,d9d3e9ea-bba5-11e8-b2ba-ac1f6b6435d0,7
26446,d9d4c0ce-bbb7-11e8-b2ba-ac1f6b6435d0,19 25 0
26447,d9d4f948-bba5-11e8-b2ba-ac1f6b6435d0,3
26448,d9d7b2d0-bb9d-11e8-b2b9-ac1f6b6435d0,26 0
26449,d9d84940-bba0-11e8-b2b9-ac1f6b6435d0,7
26450,d9d8e58c-bba8-11e8-b2ba-ac1f6b6435d0,0
26451,d9d91b6e-bbb3-11e8-b2ba-ac1f6b6435d0,16 14 0
26452,d9d99186-bbca-11e8-b2bc-ac1f6b6435d0,3
26453,d9db0850-bbb0-11e8-b2ba-ac1f6b6435d0,11 0
26454,d9ddea00-bbc1-11e8-b2bb-ac1f6b6435d0,0
26455,d9df02b4-bbc6-11e8-b2bc-ac1f6b6435d0,5 0
26456,d9e205bc-bbc2-11e8-b2bc-ac1f6b6435d0,0
26457,d9e6a964-bbc2-11e8-b2bc-ac1f6b6435d0,23
26458,d9e9eff2-bbc7-11e8-b2bc-ac1f6b6435d0,23
26459,d9ea0b86-bbc2-11e8-b2bc-ac1f6b6435d0,23
26460,d9eded26-bbb0-11e8-b2ba-ac1f6b6435d0,20
26461,d9eed228-bbb4-11e8-b2ba-ac1f6b6435d0,25 1 0
26462,d9f260dc-bbb9-11e8-b2ba-ac1f6b6435d0,19 0
26463,d9f5309a-bbb0-11e8-b2ba-ac1f6b6435d0,25
26464,d9f64558-bbc3-11e8-b2bc-ac1f6b6435d0,0 21
26465,d9fa4b3e-bba6-11e8-b2ba-ac1f6b6435d0,7 0
26466,d9fb1038-bba0-11e8-b2b9-ac1f6b6435d0,25
26467,d9fb2016-bbad-11e8-b2ba-ac1f6b6435d0,25 5
26468,d9fb2688-bbbc-11e8-b2ba-ac1f6b6435d0,23
26469,da01faaa-bba1-11e8-b2b9-ac1f6b6435d0,23
26470,da04e01a-bbad-11e8-b2ba-ac1f6b6435d0,23
26471,da051050-bbc9-11e8-b2bc-ac1f6b6435d0,23
26472,da054ff2-bbc9-11e8-b2bc-ac1f6b6435d0,23 21
26473,da05e0b8-bbbd-11e8-b2ba-ac1f6b6435d0,1 2
26474,da062d0c-bb9a-11e8-b2b9-ac1f6b6435d0,19
26475,da067b82-bb99-11e8-b2b9-ac1f6b6435d0,2
26476,da0cc76a-bbc3-11e8-b2bc-ac1f6b6435d0,4
26477,da0fb3da-bbbe-11e8-b2ba-ac1f6b6435d0,1 0
26478,da1105e4-bbc0-11e8-b2bb-ac1f6b6435d0,5
26479,da1123a2-bb99-11e8-b2b9-ac1f6b6435d0,5
26480,da119fa4-bbc5-11e8-b2bc-ac1f6b6435d0,13 21
26481,da132954-bbc1-11e8-b2bb-ac1f6b6435d0,5
26482,da140df0-bbc7-11e8-b2bc-ac1f6b6435d0,21
26483,da1888ac-bb9b-11e8-b2b9-ac1f6b6435d0,1 0
26484,da18a3c4-bba4-11e8-b2ba-ac1f6b6435d0,25 0 21
26485,da19b1e2-bba4-11e8-b2ba-ac1f6b6435d0,23
26486,da1a5b7a-bbc1-11e8-b2bb-ac1f6b6435d0,25 23 0
26487,da1b3cea-bbab-11e8-b2ba-ac1f6b6435d0,7
26488,da207a62-bbbe-11e8-b2ba-ac1f6b6435d0,6 2
26489,da239822-bbb0-11e8-b2ba-ac1f6b6435d0,4
26490,da23a274-bba4-11e8-b2ba-ac1f6b6435d0,25 0
26491,da2608d6-bbac-11e8-b2ba-ac1f6b6435d0,5
26492,da27f452-bbb6-11e8-b2ba-ac1f6b6435d0,21
26493,da2b22b4-bbb4-11e8-b2ba-ac1f6b6435d0,7
26494,da2bea74-bbc7-11e8-b2bc-ac1f6b6435d0,19 0
26495,da2f9818-bbbd-11e8-b2ba-ac1f6b6435d0,4
26496,da3031f4-bbc9-11e8-b2bc-ac1f6b6435d0,25 2 21
26497,da31df3c-bba5-11e8-b2ba-ac1f6b6435d0,0 21
26498,da3ea966-bb9a-11e8-b2b9-ac1f6b6435d0,25
26499,da3f6e06-bbb2-11e8-b2ba-ac1f6b6435d0,23
26500,da3f9cae-bba4-11e8-b2ba-ac1f6b6435d0,5
26501,da3fb178-bba7-11e8-b2ba-ac1f6b6435d0,26 0
26502,da4285fe-bbb3-11e8-b2ba-ac1f6b6435d0,5 0
26503,da42ea86-bb99-11e8-b2b9-ac1f6b6435d0,25
26504,da46f8ec-bbc1-11e8-b2bb-ac1f6b6435d0,7
26505,da484fcc-bb9d-11e8-b2b9-ac1f6b6435d0,13
26506,da498ef8-bbc7-11e8-b2bc-ac1f6b6435d0,23
26507,da4a82f8-bbb9-11e8-b2ba-ac1f6b6435d0,0 21
26508,da4e6de8-bbc6-11e8-b2bc-ac1f6b6435d0,0
26509,da4eceaa-bba3-11e8-b2b9-ac1f6b6435d0,7 0
26510,da50a87e-bbb7-11e8-b2ba-ac1f6b6435d0,14
26511,da51ae1a-bba1-11e8-b2b9-ac1f6b6435d0,5 0
26512,da53c4ae-bb9a-11e8-b2b9-ac1f6b6435d0,21
26513,da54c472-bbbc-11e8-b2ba-ac1f6b6435d0,0
26514,da56660c-bbac-11e8-b2ba-ac1f6b6435d0,25 2
26515,da59b98e-bbc9-11e8-b2bc-ac1f6b6435d0,5 0 21
26516,da5d5f3c-bba4-11e8-b2ba-ac1f6b6435d0,7
26517,da5d6d02-bb9e-11e8-b2b9-ac1f6b6435d0,11
26518,da5e6e2a-bbab-11e8-b2ba-ac1f6b6435d0,14
26519,da60ebd4-bb9a-11e8-b2b9-ac1f6b6435d0,11 2
26520,da625e80-bbca-11e8-b2bc-ac1f6b6435d0,0
26521,da65b19e-bbb0-11e8-b2ba-ac1f6b6435d0,23 0
26522,da675e18-bbc4-11e8-b2bc-ac1f6b6435d0,25 21
26523,da6911e4-bbc5-11e8-b2bc-ac1f6b6435d0,7 0
26524,da6b8b76-bbad-11e8-b2ba-ac1f6b6435d0,25
26525,da6c059e-bbc4-11e8-b2bc-ac1f6b6435d0,25 6 2
26526,da6cbb82-bbb1-11e8-b2ba-ac1f6b6435d0,24
26527,da6de3f8-bb9e-11e8-b2b9-ac1f6b6435d0,4
26528,da6faa40-bba2-11e8-b2b9-ac1f6b6435d0,0
26529,da702a60-bb9d-11e8-b2b9-ac1f6b6435d0,0
26530,da7132ea-bbaa-11e8-b2ba-ac1f6b6435d0,7 0
26531,da72db0a-bbb8-11e8-b2ba-ac1f6b6435d0,4
26532,da7797d4-bbaa-11e8-b2ba-ac1f6b6435d0,7 0
26533,da78e1d4-bbc3-11e8-b2bc-ac1f6b6435d0,25 7 0
26534,da79c8c2-bba7-11e8-b2ba-ac1f6b6435d0,25 5
26535,da7a3a0a-bbbb-11e8-b2ba-ac1f6b6435d0,6 0
26536,da7b4cc8-bbbc-11e8-b2ba-ac1f6b6435d0,7 0
26537,da7db112-bb9d-11e8-b2b9-ac1f6b6435d0,25 17 0
26538,da8051b8-bbb3-11e8-b2ba-ac1f6b6435d0,2
26539,da812d16-bbba-11e8-b2ba-ac1f6b6435d0,6
26540,da823572-bba5-11e8-b2ba-ac1f6b6435d0,23 0
26541,da82ce10-bbb4-11e8-b2ba-ac1f6b6435d0,23
26542,da832a96-bbc7-11e8-b2bc-ac1f6b6435d0,5 0
26543,da83ea8c-bba2-11e8-b2b9-ac1f6b6435d0,7
26544,da855682-bbc6-11e8-b2bc-ac1f6b6435d0,25 21
26545,da8b6738-bbb3-11e8-b2ba-ac1f6b6435d0,2 0
26546,da8b7020-bbb8-11e8-b2ba-ac1f6b6435d0,19 0
26547,da8e6b04-bb9f-11e8-b2b9-ac1f6b6435d0,0
26548,da90fea6-bbb7-11e8-b2ba-ac1f6b6435d0,4 0
26549,da92bea4-bbc5-11e8-b2bc-ac1f6b6435d0,20
26550,da96b2a8-bba6-11e8-b2ba-ac1f6b6435d0,25 21
26551,da971fd6-bba6-11e8-b2ba-ac1f6b6435d0,13 5 0
26552,da9a4f42-bbc1-11e8-b2bb-ac1f6b6435d0,25 13 0
26553,da9b2838-bbb0-11e8-b2ba-ac1f6b6435d0,25 0
26554,da9c2918-bbbf-11e8-b2bb-ac1f6b6435d0,16 7
26555,da9c6e6c-bbb7-11e8-b2ba-ac1f6b6435d0,26 0
26556,da9ce520-bba5-11e8-b2ba-ac1f6b6435d0,23 0
26557,daa13c1c-bbbc-11e8-b2ba-ac1f6b6435d0,8
26558,daa22470-bbca-11e8-b2bc-ac1f6b6435d0,0
26559,daa79724-bba3-11e8-b2b9-ac1f6b6435d0,7 4
26560,daa8005c-bbb1-11e8-b2ba-ac1f6b6435d0,24 0
26561,daa81c24-bbb4-11e8-b2ba-ac1f6b6435d0,4
26562,daacd566-bba0-11e8-b2b9-ac1f6b6435d0,1 0
26563,daae69e2-bb9d-11e8-b2b9-ac1f6b6435d0,23 0
26564,daaf1c9c-bbb2-11e8-b2ba-ac1f6b6435d0,0
26565,dab29384-bbaf-11e8-b2ba-ac1f6b6435d0,6 7
26566,dab4ad02-bbca-11e8-b2bc-ac1f6b6435d0,7
26567,dab4f77e-bbb3-11e8-b2ba-ac1f6b6435d0,5 0
26568,dab9007a-bbc8-11e8-b2bc-ac1f6b6435d0,7 0
26569,dac331ae-bbb3-11e8-b2ba-ac1f6b6435d0,7
26570,dac43d88-bbb8-11e8-b2ba-ac1f6b6435d0,2
26571,dac86020-bbb8-11e8-b2ba-ac1f6b6435d0,25 0
26572,dac87398-bbc3-11e8-b2bc-ac1f6b6435d0,7
26573,daca4842-bbb1-11e8-b2ba-ac1f6b6435d0,23
26574,daccb7f8-bb9d-11e8-b2b9-ac1f6b6435d0,23 0
26575,dacdae82-bbb2-11e8-b2ba-ac1f6b6435d0,2
26576,dad6337a-bba5-11e8-b2ba-ac1f6b6435d0,4
26577,dad658b4-bba0-11e8-b2b9-ac1f6b6435d0,25 4
26578,dad90436-bbc0-11e8-b2bb-ac1f6b6435d0,25
26579,dadc900e-bba4-11e8-b2ba-ac1f6b6435d0,0
26580,dadedb08-bbc6-11e8-b2bc-ac1f6b6435d0,2
26581,dadefb5a-bb9a-11e8-b2b9-ac1f6b6435d0,21
26582,dae07be8-bba3-11e8-b2b9-ac1f6b6435d0,7 5
26583,dae20a66-bbb8-11e8-b2ba-ac1f6b6435d0,21
26584,dae29d68-bb9b-11e8-b2b9-ac1f6b6435d0,1 0
26585,dae5f3ea-bbb0-11e8-b2ba-ac1f6b6435d0,4
26586,dae78e48-bba2-11e8-b2b9-ac1f6b6435d0,14
26587,daeaa57a-bbc9-11e8-b2bc-ac1f6b6435d0,23
26588,daebd0e0-bba0-11e8-b2b9-ac1f6b6435d0,11
26589,daebfe82-bbad-11e8-b2ba-ac1f6b6435d0,2
26590,daecaaee-bbb7-11e8-b2ba-ac1f6b6435d0,25 1
26591,daeed3be-bbbc-11e8-b2ba-ac1f6b6435d0,25 0
26592,daeffe2a-bbac-11e8-b2ba-ac1f6b6435d0,14 0
26593,daf68f04-bb9a-11e8-b2b9-ac1f6b6435d0,21
26594,daf8b242-bbaf-11e8-b2ba-ac1f6b6435d0,2 0
26595,daf8d54a-bbb6-11e8-b2ba-ac1f6b6435d0,18
26596,daf99b4c-bbc5-11e8-b2bc-ac1f6b6435d0,3
26597,daf9a138-bbc9-11e8-b2bc-ac1f6b6435d0,6
26598,dafd43b0-bbb0-11e8-b2ba-ac1f6b6435d0,23
26599,dafebab4-bbbb-11e8-b2ba-ac1f6b6435d0,23
26600,dafef0de-bbc9-11e8-b2bc-ac1f6b6435d0,2 0
26601,db016e36-bbb5-11e8-b2ba-ac1f6b6435d0,24 11
26602,db046b3a-bbca-11e8-b2bc-ac1f6b6435d0,1 2
26603,db06d1e4-bb99-11e8-b2b9-ac1f6b6435d0,2
26604,db0768a4-bbba-11e8-b2ba-ac1f6b6435d0,26 0
26605,db087db6-bbab-11e8-b2ba-ac1f6b6435d0,19 21
26606,db0f348e-bb9d-11e8-b2b9-ac1f6b6435d0,21
26607,db0f6688-bbb7-11e8-b2ba-ac1f6b6435d0,12
26608,db1030e8-bb9b-11e8-b2b9-ac1f6b6435d0,25 2 0 21
26609,db131bc6-bbac-11e8-b2ba-ac1f6b6435d0,23 0
26610,db141d3c-bba7-11e8-b2ba-ac1f6b6435d0,19
26611,db163c06-bbc1-11e8-b2bb-ac1f6b6435d0,5
26612,db168e3c-bbb6-11e8-b2ba-ac1f6b6435d0,4
26613,db16e2fc-bbc4-11e8-b2bc-ac1f6b6435d0,25 14 17 2
26614,db17a764-bba6-11e8-b2ba-ac1f6b6435d0,8
26615,db17eed4-bb9e-11e8-b2b9-ac1f6b6435d0,22 2 0
26616,db1c02fe-bbb1-11e8-b2ba-ac1f6b6435d0,23 2 0
26617,db222d34-bbc8-11e8-b2bc-ac1f6b6435d0,13
26618,db224f7e-bbc5-11e8-b2bc-ac1f6b6435d0,7
26619,db238d9e-bbbb-11e8-b2ba-ac1f6b6435d0,26
26620,db29bf94-bbc9-11e8-b2bc-ac1f6b6435d0,7
26621,db2cfc06-bbae-11e8-b2ba-ac1f6b6435d0,1 0
26622,db2fe464-bba6-11e8-b2ba-ac1f6b6435d0,25 1 0
26623,db307834-bbba-11e8-b2ba-ac1f6b6435d0,6
26624,db30fc44-bba8-11e8-b2ba-ac1f6b6435d0,12
26625,db310c56-bba9-11e8-b2ba-ac1f6b6435d0,7 0
26626,db3374de-bbc5-11e8-b2bc-ac1f6b6435d0,0
26627,db338b16-bbc7-11e8-b2bc-ac1f6b6435d0,25 13
26628,db347f60-bbba-11e8-b2ba-ac1f6b6435d0,25 5 0
26629,db3a5ce2-bbc3-11e8-b2bc-ac1f6b6435d0,13 0
26630,db3acb92-bbb8-11e8-b2ba-ac1f6b6435d0,25 0
26631,db3e09a4-bba6-11e8-b2ba-ac1f6b6435d0,25
26632,db3e1a36-bb9f-11e8-b2b9-ac1f6b6435d0,14
26633,db3fe3f8-bbb2-11e8-b2ba-ac1f6b6435d0,4
26634,db4258e6-bbb6-11e8-b2ba-ac1f6b6435d0,5 0
26635,db42e4a4-bba8-11e8-b2ba-ac1f6b6435d0,8
26636,db472e16-bba7-11e8-b2ba-ac1f6b6435d0,7 18
26637,db4746bc-bba2-11e8-b2b9-ac1f6b6435d0,21
26638,db4f685e-bba4-11e8-b2ba-ac1f6b6435d0,3
26639,db4f7630-bbab-11e8-b2ba-ac1f6b6435d0,25 0
26640,db573e06-bbbf-11e8-b2bb-ac1f6b6435d0,2 0
26641,db59681e-bba3-11e8-b2b9-ac1f6b6435d0,0 21
26642,db5b10e4-bb9c-11e8-b2b9-ac1f6b6435d0,24 0
26643,db5d4be6-bbad-11e8-b2ba-ac1f6b6435d0,2 0
26644,db60158c-bba4-11e8-b2ba-ac1f6b6435d0,25 4 21
26645,db60906a-bb9b-11e8-b2b9-ac1f6b6435d0,25 7
26646,db60f828-bbb1-11e8-b2ba-ac1f6b6435d0,23
26647,db613c76-bbab-11e8-b2ba-ac1f6b6435d0,25 5
26648,db61d852-bbb5-11e8-b2ba-ac1f6b6435d0,0
26649,db638948-bb9e-11e8-b2b9-ac1f6b6435d0,12 25
26650,db63ecf8-bb99-11e8-b2b9-ac1f6b6435d0,25
26651,db64deb2-bbab-11e8-b2ba-ac1f6b6435d0,25 7
26652,db64e21e-bbbe-11e8-b2ba-ac1f6b6435d0,25 21
26653,db65a1ca-bba7-11e8-b2ba-ac1f6b6435d0,4
26654,db668168-bbc4-11e8-b2bc-ac1f6b6435d0,5
26655,db672df2-bbab-11e8-b2ba-ac1f6b6435d0,0
26656,db690218-bbc8-11e8-b2bc-ac1f6b6435d0,13
26657,db698ad8-bba2-11e8-b2b9-ac1f6b6435d0,0
26658,db6d9984-bbc5-11e8-b2bc-ac1f6b6435d0,2 0
26659,db6e5d1a-bbc0-11e8-b2bb-ac1f6b6435d0,1 0
26660,db72c432-bbab-11e8-b2ba-ac1f6b6435d0,2 0
26661,db732fbc-bbba-11e8-b2ba-ac1f6b6435d0,25 0
26662,db73e188-bbc3-11e8-b2bc-ac1f6b6435d0,0 21
26663,db7798e8-bba3-11e8-b2b9-ac1f6b6435d0,19 25 0
26664,db88ba18-bb9b-11e8-b2b9-ac1f6b6435d0,25 0
26665,db8c0df2-bbba-11e8-b2ba-ac1f6b6435d0,14
26666,db8f23f6-bbc0-11e8-b2bb-ac1f6b6435d0,25 0
26667,db8f5226-bbb2-11e8-b2ba-ac1f6b6435d0,24
26668,db904fde-bbba-11e8-b2ba-ac1f6b6435d0,25 4
26669,db9141c8-bbb0-11e8-b2ba-ac1f6b6435d0,5 0
26670,db932d16-bbbb-11e8-b2ba-ac1f6b6435d0,3
26671,db9492bc-bbc7-11e8-b2bc-ac1f6b6435d0,26 0
26672,db979d70-bba1-11e8-b2b9-ac1f6b6435d0,25 5
26673,db981136-bbb2-11e8-b2ba-ac1f6b6435d0,22 2 0
26674,db994e86-bba1-11e8-b2b9-ac1f6b6435d0,20
26675,db9a123a-bbc4-11e8-b2bc-ac1f6b6435d0,18
26676,dba07c78-bbb6-11e8-b2ba-ac1f6b6435d0,25
26677,dba2fe4a-bba1-11e8-b2b9-ac1f6b6435d0,23 0
26678,dbafb7da-bb9b-11e8-b2b9-ac1f6b6435d0,14 0
26679,dbafe30e-bbaa-11e8-b2ba-ac1f6b6435d0,5
26680,dbb24852-bba4-11e8-b2ba-ac1f6b6435d0,11
26681,dbba79f6-bb99-11e8-b2b9-ac1f6b6435d0,0
26682,dbbeb0f4-bbb0-11e8-b2ba-ac1f6b6435d0,0 21
26683,dbc40aa4-bb9c-11e8-b2b9-ac1f6b6435d0,25 0
26684,dbc51f18-bbb8-11e8-b2ba-ac1f6b6435d0,22 25 13 4 21
26685,dbc66cb4-bbaa-11e8-b2ba-ac1f6b6435d0,4
26686,dbc6a03c-bbc6-11e8-b2bc-ac1f6b6435d0,23
26687,dbc8bc2e-bb9d-11e8-b2b9-ac1f6b6435d0,19 11 0
26688,dbcacb98-bbbd-11e8-b2ba-ac1f6b6435d0,23
26689,dbcfe54c-bb9a-11e8-b2b9-ac1f6b6435d0,25 18 0
26690,dbd1feca-bb9c-11e8-b2b9-ac1f6b6435d0,25 14
26691,dbdba800-bba9-11e8-b2ba-ac1f6b6435d0,25
26692,dbdf66aa-bb9c-11e8-b2b9-ac1f6b6435d0,2 0
26693,dbe34c1a-bbac-11e8-b2ba-ac1f6b6435d0,7 0
26694,dbe3b260-bbaf-11e8-b2ba-ac1f6b6435d0,20 23 0
26695,dbe68390-bbab-11e8-b2ba-ac1f6b6435d0,25 2
26696,dbe7388e-bba2-11e8-b2b9-ac1f6b6435d0,22 0
26697,dbe86fd4-bbc9-11e8-b2bc-ac1f6b6435d0,4
26698,dbecbd24-bbc8-11e8-b2bc-ac1f6b6435d0,25 5
